from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1473275,332927,129533,1798873,19,1845,0,652,3183809,558832
115049,656308,145720,5489968,37,2020,0,2263,9059937,1484951
1575744,115049,140694,5403874,32,2014,2,2181,4289702,965433
1304496,721396,118497,5814911,22,1862,0,2020,7984015,1321414
721396,688396,11908,118824,13,398,0,74,21361,7976
721396,715341,89599,3797058,22,1436,0,1819,3182475,721313
318636,1473275,141282,1734820,22,1648,0,1206,2612860,511639
715373,1141012,37658,2166062,29,622,0,729,540900,156274
1141012,1575743,147033,5483617,43,1967,0,2241,8136158,1463402
656306,332906,134373,2291552,36,1841,0,1615,3158821,552172
715363,721396,77176,3757460,24,1289,0,1899,4846087,836166
1251093,1251093,25,0,0,2,0,0,0,1
1575729,332923,131238,2427748,35,1869,0,1679,2643590,574266
318636,1315989,64255,593405,17,1059,0,322,594557,150510
318636,656308,112625,2099351,25,1655,0,1421,3010593,600703
1251093,332905,101146,879823,20,1439,0,702,1868935,334624
332908,715363,95667,2643814,19,1563,0,629,4055890,735767
715361,332903,97401,3172285,21,1485,0,861,2883081,501290
715373,656306,119357,4505306,27,1697,0,2422,6769173,1083657
528747,715361,120644,4492668,32,1684,0,1876,4334750,885142
1311143,115049,111038,3628094,23,1601,0,771,4489015,860907
1688332,715361,135805,8585536,23,1976,0,2792,4725503,965554
721396,332902,115398,5752614,27,1746,0,1987,5198193,1061898
1473275,318620,111209,1742061,24,1676,0,1283,3137778,547167
656288,115048,168277,5640939,41,1948,0,2249,4430572,984647
715363,715373,956,16744,11,62,0,20,606,249
1623099,715367,4578,635867,16,156,0,336,57914,23180
715373,1251093,95724,3135424,20,1484,0,1598,2323721,491689
721396,715367,81142,3685812,27,1280,0,1744,3073178,696479
721396,715361,66838,3194351,24,1110,0,1509,2744213,615824
656306,715237,116196,4473366,38,1762,0,2507,4041640,785907
715361,715361,18,0,0,2,0,0,0,1
715363,688396,77759,3844348,19,1311,0,1962,5063847,878728
1688332,796516,251,83747,12,39,0,14,393,168
721396,1304496,119592,5772204,25,1862,0,2014,5245911,1069826
1792575,332903,113184,3778404,24,1616,0,890,1859729,363699
721396,318620,122892,5803332,27,1889,0,2029,5315566,1081779
528747,721396,155697,7468690,35,2134,0,3064,6563906,1361222
656308,715341,134841,4568174,39,1769,0,2532,4250783,787580
867647,528747,158850,4315712,26,2147,0,1639,7645187,1232398
332905,715361,98231,2834655,26,1469,0,805,3517793,748438
721395,715361,79477,3193890,23,1110,0,1508,3681527,615824
1575747,796516,154773,12291257,38,2271,0,4463,9906590,1878962
1688332,1304496,129755,10377614,24,2006,0,3532,5936584,1202718
